dim_track_id,track_name,album_name,artist_name,composer,genre,mediatype
48,Not The Doctor,Jagged Little Pill,Alanis Morissette,Alanis Morissette & Glenn Ballard,Rock,MPEG audio file
805,Too Much Is Not Enough,Slaves And Masters,Deep Purple,"Turner, Held, Greenwood",Rock,MPEG audio file
803,Love Conquers All,Slaves And Masters,Deep Purple,"Blackmore, Glover, Turner",Rock,MPEG audio file
798,King Of Dreams,Slaves And Masters,Deep Purple,"Blackmore, Glover, Turner",Rock,MPEG audio file
804,Fortuneteller,Slaves And Masters,Deep Purple,"Blackmore, Glover, Turner, Lord, Paice",Rock,MPEG audio file
801,Truth Hurts,Slaves And Masters,Deep Purple,"Blackmore, Glover, Turner",Rock,MPEG audio file
802,Breakfast In Bed,Slaves And Masters,Deep Purple,"Blackmore, Glover, Turner",Rock,MPEG audio file
806,Wicked Ways,Slaves And Masters,Deep Purple,"Blackmore, Glover, Turner, Lord, Paice",Rock,MPEG audio file
800,Fire In The Basement,Slaves And Masters,Deep Purple,"Blackmore, Glover, Turner, Lord, Paice",Rock,MPEG audio file
799,The Cut Runs Deep,Slaves And Masters,Deep Purple,"Blackmore, Glover, Turner, Lord, Paice",Rock,MPEG audio file
3280,War Pigs,Speak of the Devil,Ozzy Osbourne,,Rock,Protected AAC audio file
3285,"Sabbath, Bloody Sabbath",Speak of the Devil,Ozzy Osbourne,,Rock,Protected AAC audio file
3286,Iron Man/Children of the Grave,Speak of the Devil,Ozzy Osbourne,,Rock,Protected AAC audio file
3284,Never Say Die,Speak of the Devil,Ozzy Osbourne,,Rock,Protected AAC audio file
3287,Paranoid,Speak of the Devil,Ozzy Osbourne,,Rock,Protected AAC audio file
3276,Sympton of the Universe,Speak of the Devil,Ozzy Osbourne,,Rock,Protected AAC audio file
3283,Sweet Leaf,Speak of the Devil,Ozzy Osbourne,,Rock,Protected AAC audio file
3279,Fairies Wear Boots,Speak of the Devil,Ozzy Osbourne,,Rock,Protected AAC audio file
3281,The Wizard,Speak of the Devil,Ozzy Osbourne,,Rock,Protected AAC audio file
3277,Snowblind,Speak of the Devil,Ozzy Osbourne,,Rock,Protected AAC audio file
3278,Black Sabbath,Speak of the Devil,Ozzy Osbourne,,Rock,Protected AAC audio file
3282,N.I.B.,Speak of the Devil,Ozzy Osbourne,,Rock,Protected AAC audio file
749,I Need Love,Come Taste The Band,Deep Purple,Bolin/Coverdale,Rock,MPEG audio file
752,This Time Around / Owed to 'G' [Instrumental],Come Taste The Band,Deep Purple,Bolin/Hughes/Lord,Rock,MPEG audio file
747,Gettin' Tighter,Come Taste The Band,Deep Purple,Bolin/Hughes,Rock,MPEG audio file
745,Comin' Home,Come Taste The Band,Deep Purple,Bolin/Coverdale/Paice,Rock,MPEG audio file
748,Dealer,Come Taste The Band,Deep Purple,Bolin/Coverdale,Rock,MPEG audio file
751,Love Child,Come Taste The Band,Deep Purple,Bolin/Coverdale,Rock,MPEG audio file
750,Drifter,Come Taste The Band,Deep Purple,Bolin/Coverdale,Rock,MPEG audio file
753,You Keep On Moving,Come Taste The Band,Deep Purple,Coverdale/Hughes,Rock,MPEG audio file
746,Lady Luck,Come Taste The Band,Deep Purple,Cook/Coverdale,Rock,MPEG audio file
757,Flight Of The Rat,Deep Purple In Rock,Deep Purple,"Blackmore, Gillan, Glover, Lord, Paice",Rock,MPEG audio file
756,Child In Time,Deep Purple In Rock,Deep Purple,"Blackmore, Gillan, Glover, Lord, Paice",Rock,MPEG audio file
755,Bloodsucker,Deep Purple In Rock,Deep Purple,"Blackmore, Gillan, Glover, Lord, Paice",Rock,MPEG audio file
760,Hard Lovin' Man,Deep Purple In Rock,Deep Purple,"Blackmore, Gillan, Glover, Lord, Paice",Rock,MPEG audio file
759,Living Wreck,Deep Purple In Rock,Deep Purple,"Blackmore, Gillan, Glover, Lord, Paice",Rock,MPEG audio file
758,Into The Fire,Deep Purple In Rock,Deep Purple,"Blackmore, Gillan, Glover, Lord, Paice",Rock,MPEG audio file
754,Speed King,Deep Purple In Rock,Deep Purple,"Blackmore, Gillan, Glover, Lord, Paice",Rock,MPEG audio file
3353,I Guess You're Right,Every Kind of Light,The Posies,"Darius ""Take One"" Minwalla/Jon Auer/Ken Stringfellow/Matt Harris",Rock,AAC audio file
3355,Love Comes,Every Kind of Light,The Posies,"Darius ""Take One"" Minwalla/Jon Auer/Ken Stringfellow/Matt Harris",Rock,AAC audio file
1745,Pseudo Silk Kimono,Misplaced Childhood,Marillion,"Kelly, Mosley, Rothery, Trewaves",Rock,MPEG audio file
1749,Heart Of Lothian: Wide Boy / Curtain Call,Misplaced Childhood,Marillion,"Kelly, Mosley, Rothery, Trewaves",Rock,MPEG audio file
1751,Lords Of The Backstage,Misplaced Childhood,Marillion,"Kelly, Mosley, Rothery, Trewaves",Rock,MPEG audio file
1754,White Feather,Misplaced Childhood,Marillion,"Kelly, Mosley, Rothery, Trewaves",Rock,MPEG audio file
1752,Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold,Misplaced Childhood,Marillion,"Kelly, Mosley, Rothery, Trewaves",Rock,MPEG audio file
1750,Waterhole (Expresso Bongo),Misplaced Childhood,Marillion,"Kelly, Mosley, Rothery, Trewaves",Rock,MPEG audio file
1746,Kayleigh,Misplaced Childhood,Marillion,"Kelly, Mosley, Rothery, Trewaves",Rock,MPEG audio file
1747,Lavender,Misplaced Childhood,Marillion,"Kelly, Mosley, Rothery, Trewaves",Rock,MPEG audio file
1748,Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel,Misplaced Childhood,Marillion,"Kelly, Mosley, Rothery, Trewaves",Rock,MPEG audio file
1753,Childhoods End?,Misplaced Childhood,Marillion,"Kelly, Mosley, Rothery, Trewaves",Rock,MPEG audio file
823,Nasty Piece Of Work,The Battle Rages On,Deep Purple,jon lord/roger glover,Rock,MPEG audio file
825,One Man's Meat,The Battle Rages On,Deep Purple,roger glover,Rock,MPEG audio file
822,A Twist In The Tail,The Battle Rages On,Deep Purple,roger glover,Rock,MPEG audio file
818,Anya,The Battle Rages On,Deep Purple,jon lord/roger glover,Rock,MPEG audio file
816,The Battle Rages On,The Battle Rages On,Deep Purple,ian paice/jon lord,Rock,MPEG audio file
817,Lick It Up,The Battle Rages On,Deep Purple,roger glover,Rock,MPEG audio file
820,Time To Kill,The Battle Rages On,Deep Purple,roger glover,Rock,MPEG audio file
824,Solitaire,The Battle Rages On,Deep Purple,roger glover,Rock,MPEG audio file
819,Talk About Love,The Battle Rages On,Deep Purple,roger glover,Rock,MPEG audio file
821,Ramshackle Man,The Battle Rages On,Deep Purple,roger glover,Rock,MPEG audio file
1172,Dead Horse,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1166,Double Talkin' Jive,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1164,Bad Obsession,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1163,You Ain't the First,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1168,The Garden,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1160,Live and Let Die,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1167,November Rain,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1170,Don't Damn Me,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1171,Bad Apples,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1158,Right Next Door to Hell,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1173,Coma,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1159,Dust N' Bones,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1169,Garden of Eden,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1161,Don't Cry (Original),Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1162,Perfect Crime,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1165,Back off Bitch,Use Your Illusion I,Guns N' Roses,,Rock,Protected AAC audio file
1479,Foxy Lady,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1482,Can You See Me,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1491,Stone Free,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1481,Red House,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1492,Purple Haze,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1484,I Don't Live Today,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1487,Third Stone From The Sun,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1480,Manic Depression,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1489,Are You Experienced?,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1483,Love Or Confusion,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1494,The Wind Cries Mary,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1485,May This Be Love,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1493,51st Anniversary,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1490,Hey Joe,Are You Experienced?,Jimi Hendrix,Billy Roberts,Rock,MPEG audio file
1495,Highway Chile,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1486,Fire,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
1488,Remember,Are You Experienced?,Jimi Hendrix,Jimi Hendrix,Rock,MPEG audio file
2616,Ashes And Ghosts,Beyond Good And Evil,The Cult,Billy Duffy/Bob Rock/Ian Astbury,Rock,MPEG audio file
2614,Nico,Beyond Good And Evil,The Cult,Billy Duffy/Ian Astbury,Rock,MPEG audio file
2609,War (The Process),Beyond Good And Evil,The Cult,Billy Duffy/Ian Astbury,Rock,MPEG audio file
2611,Rise,Beyond Good And Evil,The Cult,Billy Duffy/Ian Astbury,Rock,MPEG audio file
2617,Shape The Sky,Beyond Good And Evil,The Cult,Billy Duffy/Ian Astbury,Rock,MPEG audio file
2610,The Saint,Beyond Good And Evil,The Cult,Billy Duffy/Ian Astbury,Rock,MPEG audio file
2618,Speed Of Light,Beyond Good And Evil,The Cult,Billy Duffy/Bob Rock/Ian Astbury,Rock,MPEG audio file
2612,Take The Power,Beyond Good And Evil,The Cult,Billy Duffy/Ian Astbury,Rock,MPEG audio file
2615,American Gothic,Beyond Good And Evil,The Cult,Billy Duffy/Ian Astbury,Rock,MPEG audio file
2619,True Believers,Beyond Good And Evil,The Cult,Billy Duffy/Ian Astbury,Rock,MPEG audio file
2613,Breathe,Beyond Good And Evil,The Cult,Billy Duffy/Ian Astbury/Marti Frederiksen/Mick Jones,Rock,MPEG audio file
2620,My Bridges Burn,Beyond Good And Evil,The Cult,Billy Duffy/Ian Astbury,Rock,MPEG audio file
2230,On The Run,Dark Side Of The Moon,Pink Floyd,"Gilmour, Waters",Rock,MPEG audio file
2233,Money,Dark Side Of The Moon,Pink Floyd,Waters,Rock,MPEG audio file
2235,Any Colour You Like,Dark Side Of The Moon,Pink Floyd,"Gilmour, Mason, Wright, Waters",Rock,MPEG audio file
2237,Eclipse,Dark Side Of The Moon,Pink Floyd,Waters,Rock,MPEG audio file
2231,Time,Dark Side Of The Moon,Pink Floyd,"Mason, Waters, Wright, Gilmour",Rock,MPEG audio file
2232,The Great Gig In The Sky,Dark Side Of The Moon,Pink Floyd,"Wright, Waters",Rock,MPEG audio file
2236,Brain Damage,Dark Side Of The Moon,Pink Floyd,Waters,Rock,MPEG audio file
2229,Speak To Me/Breathe,Dark Side Of The Moon,Pink Floyd,"Mason/Waters, Gilmour, Wright",Rock,MPEG audio file
2234,Us And Them,Dark Side Of The Moon,Pink Floyd,"Waters, Wright",Rock,MPEG audio file
3014,Desire,The Best Of 1980-1990,U2,U2,Rock,MPEG audio file
3011,I Will Follow,The Best Of 1980-1990,U2,U2,Rock,MPEG audio file
3016,Angel Of Harlem,The Best Of 1980-1990,U2,U2,Rock,MPEG audio file
3009,Bad,The Best Of 1980-1990,U2,U2,Rock,MPEG audio file
3010,Where The Streets Have No Name,The Best Of 1980-1990,U2,U2,Rock,MPEG audio file
3004,Pride (In The Name Of Love),The Best Of 1980-1990,U2,U2,Rock,MPEG audio file
3006,With Or Without You,The Best Of 1980-1990,U2,U2,Rock,MPEG audio file
3013,Sweetest Thing,The Best Of 1980-1990,U2,U2 & Daragh O'Toole,Rock,MPEG audio file
3015,When Love Comes To Town,The Best Of 1980-1990,U2,U2,Rock,MPEG audio file
3007,I Still Haven't Found What I'm Looking For,The Best Of 1980-1990,U2,U2,Rock,MPEG audio file
3017,All I Want Is You,The Best Of 1980-1990,U2,U2 & Van Dyke Parks,Rock,MPEG audio file
3008,Sunday Bloody Sunday,The Best Of 1980-1990,U2,U2,Rock,MPEG audio file
3012,The Unforgettable Fire,The Best Of 1980-1990,U2,U2,Rock,MPEG audio file
3005,New Year's Day,The Best Of 1980-1990,U2,U2,Rock,MPEG audio file
995,Free Me,In Your Honor [Disc 1],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",Rock,MPEG audio file
994,The Last Song,In Your Honor [Disc 1],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",Rock,MPEG audio file
990,No Way Back,In Your Honor [Disc 1],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",Rock,MPEG audio file
998,End Over End,In Your Honor [Disc 1],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",Rock,MPEG audio file
989,In Your Honor,In Your Honor [Disc 1],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",Rock,MPEG audio file
991,Best Of You,In Your Honor [Disc 1],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",Rock,MPEG audio file
993,Hell,In Your Honor [Disc 1],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",Rock,MPEG audio file
992,DOA,In Your Honor [Disc 1],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",Rock,MPEG audio file
997,The Deepest Blues Are Black,In Your Honor [Disc 1],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",Rock,MPEG audio file
996,Resolve,In Your Honor [Disc 1],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett",Rock,MPEG audio file
1006,Virginia Moon,In Your Honor [Disc 2],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Rock,MPEG audio file
1004,Over And Out,In Your Honor [Disc 2],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Rock,MPEG audio file
1008,Razor,In Your Honor [Disc 2],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Rock,MPEG audio file
1007,Cold Day In The Sun,In Your Honor [Disc 2],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Rock,MPEG audio file
999,Still,In Your Honor [Disc 2],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Rock,MPEG audio file
1000,What If I Do?,In Your Honor [Disc 2],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Rock,MPEG audio file
1002,Another Round,In Your Honor [Disc 2],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Rock,MPEG audio file
1003,Friend Of A Friend,In Your Honor [Disc 2],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Rock,MPEG audio file
1001,Miracle,In Your Honor [Disc 2],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Rock,MPEG audio file
1005,On The Mend,In Your Honor [Disc 2],Foo Fighters,"Dave Grohl, Taylor Hawkins, Nate Mendel, Chris Shiflett/FOO FIGHTERS",Rock,MPEG audio file
1607,Carouselambra,In Through The Out Door,Led Zeppelin,"John Paul Jones, Jimmy Page & Robert Plant",Rock,MPEG audio file
1604,South Bound Saurez,In Through The Out Door,Led Zeppelin,John Paul Jones & Robert Plant,Rock,MPEG audio file
1608,All My Love,In Through The Out Door,Led Zeppelin,Robert Plant & John Paul Jones,Rock,MPEG audio file
1609,I'm Gonna Crawl,In Through The Out Door,Led Zeppelin,"Jimmy Page, Robert Plant & John Paul Jones",Rock,MPEG audio file
1605,Fool In The Rain,In Through The Out Door,Led Zeppelin,"Jimmy Page, Robert Plant & John Paul Jones",Rock,MPEG audio file
1606,Hot Dog,In Through The Out Door,Led Zeppelin,Jimmy Page & Robert Plant,Rock,MPEG audio file
1603,In The Evening,In Through The Out Door,Led Zeppelin,"Jimmy Page, Robert Plant & John Paul Jones",Rock,MPEG audio file
2156,Go,Live On Two Legs [Live],Pearl Jam,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,Rock,MPEG audio file
2157,Red Mosquito,Live On Two Legs [Live],Pearl Jam,Jeff Ament & Stone Gossard & Jack Irons & Mike McCready & Eddie Vedder,Rock,MPEG audio file
2163,Black,Live On Two Legs [Live],Pearl Jam,Stone Gossard & Eddie Vedder,Rock,MPEG audio file
2155,MFC,Live On Two Legs [Live],Pearl Jam,Eddie Vedder,Rock,MPEG audio file
2162,Better Man,Live On Two Legs [Live],Pearl Jam,Eddie Vedder,Rock,MPEG audio file
2158,Even Flow,Live On Two Legs [Live],Pearl Jam,Stone Gossard & Eddie Vedder,Rock,MPEG audio file
2164,F*Ckin' Up,Live On Two Legs [Live],Pearl Jam,Neil Young,Rock,MPEG audio file
2151,"Hail, Hail",Live On Two Legs [Live],Pearl Jam,Stone Gossard & Eddie Vedder & Jeff Ament & Mike McCready,Rock,MPEG audio file
2149,Corduroy,Live On Two Legs [Live],Pearl Jam,Pearl Jam & Eddie Vedder,Rock,MPEG audio file
2153,Elderly Woman Behind The Counter In A Small Town,Live On Two Legs [Live],Pearl Jam,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,Rock,MPEG audio file
2154,Untitled,Live On Two Legs [Live],Pearl Jam,Pearl Jam,Rock,MPEG audio file
2159,Off He Goes,Live On Two Legs [Live],Pearl Jam,Eddie Vedder,Rock,MPEG audio file
2161,Do The Evolution,Live On Two Legs [Live],Pearl Jam,Eddie Vedder & Stone Gossard,Rock,MPEG audio file
2150,Given To Fly,Live On Two Legs [Live],Pearl Jam,Eddie Vedder & Mike McCready,Rock,MPEG audio file
2152,Daughter,Live On Two Legs [Live],Pearl Jam,Dave Abbruzzese & Jeff Ament & Stone Gossard & Mike McCready & Eddie Vedder,Rock,MPEG audio file
2160,Nothingman,Live On Two Legs [Live],Pearl Jam,Jeff Ament & Eddie Vedder,Rock,MPEG audio file
2297,The Wake-Up Bomb,New Adventures In Hi-Fi,R.E.M.,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Rock,MPEG audio file
2298,New Test Leper,New Adventures In Hi-Fi,R.E.M.,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Rock,MPEG audio file
2304,Be Mine,New Adventures In Hi-Fi,R.E.M.,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Rock,MPEG audio file
2305,Binky The Doormat,New Adventures In Hi-Fi,R.E.M.,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Rock,MPEG audio file
2296,How The West Was Won And Where It Got Us,New Adventures In Hi-Fi,R.E.M.,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Rock,MPEG audio file
2303,Bittersweet Me,New Adventures In Hi-Fi,R.E.M.,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Rock,MPEG audio file
2301,Leave,New Adventures In Hi-Fi,R.E.M.,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Rock,MPEG audio file
2299,Undertow,New Adventures In Hi-Fi,R.E.M.,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Rock,MPEG audio file
2300,E-Bow The Letter,New Adventures In Hi-Fi,R.E.M.,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Rock,MPEG audio file
2309,Electrolite,New Adventures In Hi-Fi,R.E.M.,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Rock,MPEG audio file
2302,Departure,New Adventures In Hi-Fi,R.E.M.,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Rock,MPEG audio file
2308,Low Desert,New Adventures In Hi-Fi,R.E.M.,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Rock,MPEG audio file
2306,Zither,New Adventures In Hi-Fi,R.E.M.,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Rock,MPEG audio file
2307,"So Fast, So Numb",New Adventures In Hi-Fi,R.E.M.,Bill Berry-Peter Buck-Mike Mills-Michael Stipe,Rock,MPEG audio file
1795,Down by the Sea,The Best Of Men At Work,Men At Work,,Rock,MPEG audio file
1798,Dr. Heckyll & Mr. Jive,The Best Of Men At Work,Men At Work,,Rock,MPEG audio file
1793,Be Good Johnny,The Best Of Men At Work,Men At Work,,Rock,MPEG audio file
1797,It's a Mistake,The Best Of Men At Work,Men At Work,,Rock,MPEG audio file
1796,Who Can It Be Now?,The Best Of Men At Work,Men At Work,,Rock,MPEG audio file
1800,No Sign of Yesterday,The Best Of Men At Work,Men At Work,,Rock,MPEG audio file
1791,Down Under,The Best Of Men At Work,Men At Work,,Rock,MPEG audio file
1794,Everything I Need,The Best Of Men At Work,Men At Work,,Rock,MPEG audio file
1799,Shakes and Ladders,The Best Of Men At Work,Men At Work,,Rock,MPEG audio file
1792,Overkill,The Best Of Men At Work,Men At Work,,Rock,MPEG audio file
1393,The Number Of The Beast,The Number of The Beast,Iron Maiden,Steve Harris,Rock,MPEG audio file
2116,Blue Train,Walking Into Clarksdale,Page & Plant,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,MPEG audio file
2114,When The World Was Young,Walking Into Clarksdale,Page & Plant,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,MPEG audio file
2124,Sons Of Freedom,Walking Into Clarksdale,Page & Plant,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,MPEG audio file
2118,Most High,Walking Into Clarksdale,Page & Plant,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,MPEG audio file
2119,Heart In Your Hand,Walking Into Clarksdale,Page & Plant,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,MPEG audio file
2113,Shining In The Light,Walking Into Clarksdale,Page & Plant,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,MPEG audio file
2122,When I Was A Child,Walking Into Clarksdale,Page & Plant,"Jimmy Page, Robert Plant, Charlie Jones, Michael Lee",Rock,MPEG audio file
